,DATE,STOCK_PRICE,Indicator
1499,09-11-2005,163.703125,train
1500,10-11-2005,165.943756,train
1501,11-11-2005,167.600006,train
1502,14-11-2005,165.721878,train
1503,16-11-2005,171.109375,train
1504,17-11-2005,169.146881,train
1505,18-11-2005,169.625,train
1506,21-11-2005,167.287506,train
1507,22-11-2005,167.431244,train
1508,23-11-2005,167.684372,train
1509,24-11-2005,168.806244,train
1510,25-11-2005,171.274994,train
1511,28-11-2005,172.199997,train
1512,29-11-2005,170.753128,train
1513,30-11-2005,167.756256,train
1514,01-12-2005,172.925003,train
1515,02-12-2005,177.6875,train
1516,05-12-2005,174.203125,train
1517,06-12-2005,174.803131,train
1518,07-12-2005,175.024994,train
1519,08-12-2005,176.15625,train
1520,09-12-2005,179.600006,train
1521,12-12-2005,182.909378,train
1522,13-12-2005,184.196869,train
1523,14-12-2005,180.362503,train
1524,15-12-2005,182.415619,train
1525,16-12-2005,186.771881,train
1526,19-12-2005,188.600006,train
1527,20-12-2005,185.449997,train
1528,21-12-2005,185.796875,train
1529,22-12-2005,186.421875,train
1530,23-12-2005,186.293747,train
1531,26-12-2005,184.346878,train
1532,27-12-2005,187.300003,train
1533,28-12-2005,187.006256,train
1534,29-12-2005,186.731247,train
1535,30-12-2005,187.296875,train
1536,02-01-2006,186.178131,train
1537,03-01-2006,188.165619,train
1538,04-01-2006,190.765625,train
1539,05-01-2006,190.943756,train
1540,06-01-2006,190.931244,train
1541,09-01-2006,189.375,train
1542,10-01-2006,185.909378,train
1543,12-01-2006,177.1875,train
1544,13-01-2006,177.856247,train
1545,16-01-2006,173.778122,train
1546,17-01-2006,172.637497,train
1547,18-01-2006,171.084381,train
1548,19-01-2006,176.471878,train
1549,20-01-2006,175.696869,train
1550,23-01-2006,171.662506,train
1551,24-01-2006,176.190628,train
1552,25-01-2006,176.90625,train
1553,27-01-2006,181.515625,train
1554,30-01-2006,179.278122,train
1555,31-01-2006,179.981247,train
1556,01-02-2006,179.600006,train
1557,02-02-2006,177.243744,train
1558,03-02-2006,174.196869,train
1559,06-02-2006,177.796875,train
1560,07-02-2006,179.443756,train
1561,08-02-2006,181.446869,train
1562,10-02-2006,178.928131,train
1563,13-02-2006,178.859375,train
1564,14-02-2006,176.443756,train
1565,15-02-2006,173.246872,train
1566,16-02-2006,173.787506,train
1567,17-02-2006,174.125,train
1568,20-02-2006,176.818756,train
1569,21-02-2006,176.162506,train
1570,22-02-2006,175.112503,train
1571,23-02-2006,174.774994,train
1572,24-02-2006,172.274994,train
1573,27-02-2006,178.109375,train
1574,28-02-2006,176.787506,train
1575,01-03-2006,181.640625,train
1576,02-03-2006,178.300003,train
1577,03-03-2006,176.540619,train
1578,06-03-2006,178.4375,train
1579,07-03-2006,176.228119,train
1580,08-03-2006,174.840622,train
1581,09-03-2006,177.65625,train
1582,10-03-2006,182.178131,train
1583,13-03-2006,183.337494,train
1584,14-03-2006,183.465622,train
1585,16-03-2006,182.603119,train
1586,17-03-2006,179.837494,train
1587,20-03-2006,185.303131,train
1588,21-03-2006,184.184372,train
1589,22-03-2006,182.306244,train
1590,23-03-2006,181.056244,train
1591,24-03-2006,181.012497,train
1592,27-03-2006,180.103119,train
1593,28-03-2006,184.887497,train
1594,29-03-2006,189.881256,train
1595,30-03-2006,189.6875,train
1596,31-03-2006,186.303131,train
1597,03-04-2006,196.453125,train
1598,04-04-2006,197.050003,train
1599,05-04-2006,194.649994,train
1600,07-04-2006,197.875,train
1601,10-04-2006,199.203125,train
1602,12-04-2006,192.206253,train
1603,13-04-2006,188.800003,train
1604,17-04-2006,201.893753,train
1605,18-04-2006,208.456253,train
1606,19-04-2006,205.125,train
1607,20-04-2006,204.828125,train
1608,21-04-2006,206.012497,train
1609,24-04-2006,200.243744,train
1610,25-04-2006,196.699997,train
1611,26-04-2006,201.71875,train
1612,27-04-2006,195.887497,train
1613,28-04-2006,195.868744,train
1614,02-05-2006,197.581253,train
1615,03-05-2006,198.578125,train
1616,04-05-2006,200.428131,train
1617,05-05-2006,200.759369,train
1618,08-05-2006,201.71875,train
1619,09-05-2006,202.421875,train
1620,10-05-2006,203.449997,train
1621,11-05-2006,203.256256,train
1622,12-05-2006,202.803131,train
1623,15-05-2006,197.306244,train
1624,16-05-2006,196.475006,train
1625,17-05-2006,200.734375,train
1626,18-05-2006,189.984375,train
1627,19-05-2006,185.912506,train
1628,22-05-2006,176.659378,train
1629,23-05-2006,182.53125,train
1630,24-05-2006,178.637497,train
1631,25-05-2006,177.246872,train
1632,26-05-2006,182.962494,train
1633,29-05-2006,185.415619,train
1634,30-05-2006,189.228119,train
1635,31-05-2006,181.753128,train
1636,01-06-2006,176.828125,train
1637,02-06-2006,180.390625,train
1638,05-06-2006,176.556244,train
1639,06-06-2006,172.728119,train
1640,07-06-2006,172.628128,train
1641,08-06-2006,168.884369,train
1642,09-06-2006,174.268753,train
1643,12-06-2006,173.415619,train
1644,13-06-2006,165.065628,train
1645,14-06-2006,156.3531078,train
1646,15-06-2006,170.515625,train
1647,16-06-2006,175.074997,train
1648,19-06-2006,179.462494,train
1649,20-06-2006,177.734375,train
1650,21-06-2006,182.318756,train
1651,22-06-2006,184.46875,train
1652,23-06-2006,187.146881,train
1653,26-06-2006,180.831253,train
1654,27-06-2006,184.740631,train
1655,28-06-2006,185.796875,train
1656,29-06-2006,187.068756,train
1657,30-06-2006,192.346878,train
1658,03-07-2006,197.003128,train
1659,04-07-2006,196.324997,train
1660,05-07-2006,199.393753,train
1661,06-07-2006,197.71875,train
1662,07-07-2006,193.993744,train
1663,10-07-2006,199.390625,train
1664,11-07-2006,196.918747,train
1665,12-07-2006,211.653122,train
1666,13-07-2006,210.03125,train
1667,14-07-2006,206.34375,train
1668,17-07-2006,200.606247,train
1669,18-07-2006,203.699997,train
1670,19-07-2006,200.731247,train
1671,20-07-2006,206.006256,train
1672,21-07-2006,200.4375,train
1673,24-07-2006,201.443756,train
1674,25-07-2006,201.274994,train
1675,26-07-2006,205.756256,train
1676,27-07-2006,206.65625,train
1677,28-07-2006,203.637497,train
1678,31-07-2006,206.737503,train
1679,01-08-2006,207.337494,train
1680,02-08-2006,208.09375,train
1681,03-08-2006,208.774994,train
1682,04-08-2006,210.118744,train
1683,07-08-2006,209.287506,train
1684,08-08-2006,210.393753,train
1685,09-08-2006,212.631256,train
1686,10-08-2006,213.46875,train
1687,11-08-2006,217.78125,train
1688,14-08-2006,219.425003,train
1689,16-08-2006,219.043747,train
1690,17-08-2006,219.800003,train
1691,18-08-2006,220.212494,train
1692,21-08-2006,224.806244,train
1693,22-08-2006,222.768753,train
1694,23-08-2006,220.912506,train
1695,24-08-2006,220.956253,train
1696,25-08-2006,220.681244,train
1697,28-08-2006,221.225006,train
1698,29-08-2006,225.699997,train
1699,30-08-2006,224.856247,train
1700,31-08-2006,226.100006,train
1701,01-09-2006,226.375,train
1702,04-09-2006,230.96875,train
1703,05-09-2006,229.262497,train
1704,06-09-2006,229.193756,train
1705,07-09-2006,225.524994,train
1706,08-09-2006,224.337494,train
1707,11-09-2006,221.7312545,train
1708,12-09-2006,221.7312545,train
1709,13-09-2006,226.25,train
1710,14-09-2006,228.668747,train
1711,15-09-2006,226.118744,train
1712,18-09-2006,227.181244,train
1713,19-09-2006,227.0625,train
1714,20-09-2006,228.037506,train
1715,21-09-2006,229.350006,train
1716,22-09-2006,228.762497,train
1717,25-09-2006,227.15625,train
1718,26-09-2006,228.9375,train
1719,27-09-2006,229.4375,train
1720,28-09-2006,232.056244,train
1721,29-09-2006,230.987503,train
1722,03-10-2006,227.206253,train
1723,04-10-2006,225.399994,train
1724,05-10-2006,233.21875,train
1725,06-10-2006,234.006256,train
1726,09-10-2006,237.162506,train
1727,10-10-2006,238.25,train
1728,11-10-2006,247.668747,train
1729,12-10-2006,252.631256,train
1730,13-10-2006,261.081238,train
1731,16-10-2006,262.15625,train
1732,17-10-2006,259.200012,train
1733,18-10-2006,259.337494,train
1734,19-10-2006,258.443756,train
1735,20-10-2006,257.712494,train
1736,23-10-2006,255.318756,train
1737,26-10-2006,259.049988,train
1738,27-10-2006,262.181244,train
1739,30-10-2006,265.506256,train
1740,31-10-2006,261.850006,train
1741,01-11-2006,262.975006,train
1742,02-11-2006,260.612488,train
1743,03-11-2006,259.362488,train
1744,06-11-2006,258.818756,train
1745,07-11-2006,262.806244,train
1746,08-11-2006,265.75,train
1747,09-11-2006,267.262512,train
1748,10-11-2006,267.387512,train
1749,13-11-2006,270.112488,train
1750,14-11-2006,276.21875,train
1751,15-11-2006,277.912506,train
1752,16-11-2006,274.28125,train
1753,17-11-2006,273.268738,train
1754,20-11-2006,281.637512,train
1755,21-11-2006,281.5,train
1756,22-11-2006,278.137512,train
1757,23-11-2006,278.918762,train
1758,24-11-2006,279.28125,train
1759,27-11-2006,278.393738,train
1760,28-11-2006,270.84375,train
1761,29-11-2006,269.637512,train
1762,30-11-2006,272.556244,train
1763,01-12-2006,274.21875,train
1764,04-12-2006,275.681244,train
1765,05-12-2006,279.881256,train
1766,06-12-2006,280.59375,train
1767,07-12-2006,277.762512,train
1768,08-12-2006,274.65625,train
1769,11-12-2006,274.337494,train
1770,12-12-2006,270.487488,train
1771,13-12-2006,268.8125,train
1772,14-12-2006,274.725006,train
1773,15-12-2006,279.037506,train
1774,18-12-2006,277.868744,train
1775,19-12-2006,269.399994,train
1776,20-12-2006,271.543762,train
1777,21-12-2006,270.143738,train
1778,22-12-2006,271.4375,train
1779,26-12-2006,277.456238,train
1780,27-12-2006,281.662506,train
1781,28-12-2006,280.950012,train
1782,29-12-2006,280.0625,train
1783,02-01-2007,284.056244,train
1784,03-01-2007,288.6054725,train
1785,04-01-2007,285.71875,train
1786,05-01-2007,284.350006,train
1787,08-01-2007,275.743744,train
1788,09-01-2007,273.950012,train
1789,10-01-2007,271.09375,train
1790,11-01-2007,272.875,train
1791,12-01-2007,277.793762,train
1792,15-01-2007,280.381256,train
1793,16-01-2007,277.125,train
1794,17-01-2007,275.40625,train
1795,18-01-2007,277.46875,train
1796,19-01-2007,275.424988,train
1797,22-01-2007,281.693756,train
1798,23-01-2007,279.418762,train
1799,24-01-2007,278.787506,train
1800,25-01-2007,280.168762,train
1801,29-01-2007,280.268738,train
1802,31-01-2007,280.556244,train
1803,01-02-2007,283.549988,train
1804,02-02-2007,282.481262,train
1805,05-02-2007,282.587494,train
1806,06-02-2007,283.987488,train
1807,07-02-2007,294.84375,train
1808,08-02-2007,296.03125,train
1809,09-02-2007,295.206238,train
1810,12-02-2007,293.799988,train
1811,13-02-2007,288.512512,train
1812,14-02-2007,285.493744,train
1813,15-02-2007,296.793762,train
1814,19-02-2007,297.1875,train
1815,20-02-2007,295.78125,train
1816,21-02-2007,289.112488,train
1817,22-02-2007,286.087494,train
1818,23-02-2007,279.668762,train
1819,26-02-2007,277.137512,train
1820,27-02-2007,273.481262,train
1821,28-02-2007,263.798454,train
1822,01-03-2007,269.181244,train
1823,02-03-2007,262.893738,train
1824,05-03-2007,250.824997,train
1825,06-03-2007,264.537506,train
1826,07-03-2007,261.475006,train
1827,08-03-2007,267.793762,train
1828,09-03-2007,265.431244,train
1829,12-03-2007,264.40625,train
1830,13-03-2007,263.206238,train
1831,14-03-2007,252.381256,train
1832,15-03-2007,259.774994,train
1833,16-03-2007,255.90625,train
1834,19-03-2007,260.84375,train
1835,20-03-2007,256.799988,train
1836,21-03-2007,261.731262,train
1837,22-03-2007,264.700012,train
1838,23-03-2007,262.087494,train
1839,26-03-2007,257.125,train
1840,28-03-2007,249.037506,train
1841,29-03-2007,248.875,train
1842,30-03-2007,251.574997,train
1843,02-04-2007,240.149994,train
1844,03-04-2007,245.475006,train
1845,04-04-2007,249.100006,train
1846,05-04-2007,249.037506,train
1847,09-04-2007,255.5,train
1848,10-04-2007,249.762497,train
1849,11-04-2007,249.043747,train
1850,12-04-2007,255.456253,train
1851,13-04-2007,260.950012,train
1852,16-04-2007,266.037506,train
1853,17-04-2007,260.212494,train
1854,18-04-2007,259.731262,train
1855,19-04-2007,254.956253,train
1856,20-04-2007,256.90625,train
1857,23-04-2007,258.443756,train
1858,24-04-2007,257.268738,train
1859,25-04-2007,252.237503,train
1860,26-04-2007,252.206253,train
1861,27-04-2007,250.850006,train
1862,30-04-2007,256.168762,train
1863,03-05-2007,259.121887,train
1864,04-05-2007,259.03125,train
1865,07-05-2007,254.850006,train
1866,08-05-2007,250.293747,train
1867,09-05-2007,247.568756,train
1868,10-05-2007,246.5625,train
1869,11-05-2007,250.018753,train
1870,14-05-2007,250.274994,train
1871,15-05-2007,246.568756,train
1872,16-05-2007,243.956253,train
1873,17-05-2007,247.899994,train
1874,18-05-2007,247.774994,train
1875,21-05-2007,245.112503,train
1876,22-05-2007,243.34375,train
1877,23-05-2007,240.768753,train
1878,24-05-2007,242.074997,train
1879,25-05-2007,248.293747,train
1880,28-05-2007,245.581253,train
1881,29-05-2007,243.949997,train
1882,30-05-2007,238.037506,train
1883,31-05-2007,240.03125,train
1884,01-06-2007,242.506256,train
1885,04-06-2007,239.556244,train
1886,06-06-2007,242.362503,train
1887,07-06-2007,244.3125,train
1888,08-06-2007,243.881256,train
1889,11-06-2007,247.512497,train
1890,12-06-2007,248.34375,train
1891,13-06-2007,247.800003,train
1892,14-06-2007,252.506256,train
1893,15-06-2007,251.168747,train
1894,18-06-2007,248.612503,train
1895,19-06-2007,244.606247,train
1896,20-06-2007,244.262497,train
1897,21-06-2007,244.5625,train
1898,22-06-2007,243.837494,train
1899,25-06-2007,241.981247,train
1900,26-06-2007,240.306244,train
1901,27-06-2007,242.024994,train
1902,28-06-2007,240.737503,train
1903,29-06-2007,241.149994,train
1904,02-07-2007,242.831253,train
1905,03-07-2007,243.381256,train
1906,04-07-2007,241.631256,train
1907,05-07-2007,239.568756,train
1908,06-07-2007,246.40625,train
1909,09-07-2007,249.137497,train
1910,10-07-2007,252.493744,train
1911,11-07-2007,241.212494,train
1912,12-07-2007,240.21875,train
1913,13-07-2007,242.524994,train
1914,16-07-2007,241.806244,train
1915,17-07-2007,242.131256,train
1916,18-07-2007,243.387497,train
1917,19-07-2007,249.606247,train
1918,20-07-2007,248.350006,train
1919,23-07-2007,243.350006,train
1920,24-07-2007,247.074997,train
1921,25-07-2007,248.743744,train
1922,26-07-2007,254.368744,train
1923,27-07-2007,250.975006,train
1924,30-07-2007,248.53125,train
1925,31-07-2007,247.15625,train
1926,01-08-2007,241.199997,train
1927,02-08-2007,237.449997,train
1928,03-08-2007,239.918747,train
1929,06-08-2007,233.356247,train
1930,07-08-2007,234.84375,train
1931,08-08-2007,245.949997,train
1932,09-08-2007,241.987503,train
1933,10-08-2007,244.03125,train
1934,13-08-2007,243.993744,train
1935,14-08-2007,244.28125,train
1936,16-08-2007,238.806244,train
1937,17-08-2007,231.850006,train
1938,20-08-2007,228.625,train
1939,21-08-2007,220.125,train
1940,22-08-2007,223.706253,train
1941,23-08-2007,226.050003,train
1942,24-08-2007,227.899994,train
1943,27-08-2007,231.037506,train
1944,28-08-2007,235.256256,train
1945,29-08-2007,229.25,train
1946,30-08-2007,232.300003,train
1947,31-08-2007,231.881256,train
1948,03-09-2007,232.743744,train
1949,04-09-2007,236.087494,train
1950,05-09-2007,237.125,train
1951,06-09-2007,237.912506,train
1952,07-09-2007,238.606247,train
1953,10-09-2007,233.9375,train
1954,11-09-2007,227.899994,train
1955,12-09-2007,227.506256,train
1956,13-09-2007,229.262497,train
1957,14-09-2007,228.787506,train
1958,17-09-2007,225.699997,train
1959,18-09-2007,224.993744,train
1960,19-09-2007,231.662506,train
1961,20-09-2007,224.96875,train
1962,21-09-2007,227.743744,train
1963,24-09-2007,220.40625,train
1964,25-09-2007,221.399994,train
1965,26-09-2007,228.037506,train
1966,27-09-2007,238.96875,train
1967,28-09-2007,237.09375,train
1968,01-10-2007,236.637497,train
1969,03-10-2007,250.175003,train
1970,04-10-2007,249.387497,train
1971,05-10-2007,248.706253,train
1972,08-10-2007,250.056244,train
1973,09-10-2007,256,train
1974,10-10-2007,265.568756,train
1975,11-10-2007,247,train
1976,12-10-2007,241.306244,train
1977,15-10-2007,241.09375,train
1978,16-10-2007,233.53125,train
1979,17-10-2007,236.237503,train
1980,18-10-2007,236.050003,train
1981,19-10-2007,238.512497,train
1982,22-10-2007,235.837494,train
1983,23-10-2007,235.443756,train
1984,24-10-2007,230.5625,train
1985,25-10-2007,230.043747,train
1986,26-10-2007,231.074997,train
1987,29-10-2007,232.568756,train
1988,30-10-2007,231.412506,train
1989,31-10-2007,229.887497,train
1990,01-11-2007,233.774994,train
1991,02-11-2007,238.543747,train
1992,05-11-2007,232.043747,train
1993,06-11-2007,231.34375,train
1994,07-11-2007,217.981247,train
1995,08-11-2007,214.46875,train
1996,12-11-2007,205.243744,train
1997,13-11-2007,203.4375,train
1998,14-11-2007,213.293747,train
1999,15-11-2007,206.631256,train
2000,16-11-2007,202.9375,train
2001,19-11-2007,202.462494,train
2002,20-11-2007,195.550003,train
2003,21-11-2007,193.512497,train
2004,22-11-2007,191.481247,train
2005,23-11-2007,194.75,train
2006,26-11-2007,197.043747,train
2007,27-11-2007,196.975006,train
2008,28-11-2007,196.193756,train
2009,29-11-2007,196.199997,train
2010,30-11-2007,200.506256,train
2011,03-12-2007,200.087494,train
2012,04-12-2007,201.8125,train
2013,05-12-2007,200.40625,train
2014,06-12-2007,204.362503,train
2015,07-12-2007,214.768753,train
2016,10-12-2007,218.556244,train
2017,11-12-2007,217.881256,train
2018,12-12-2007,210.600006,train
2019,13-12-2007,207.337494,train
2020,14-12-2007,205.850006,train
2021,17-12-2007,202.743744,train
2022,18-12-2007,202.5625,train
2023,19-12-2007,204.762497,train
2024,20-12-2007,212.293747,train
2025,24-12-2007,226.362503,train
2026,26-12-2007,226.699997,train
2027,27-12-2007,225.537506,train
2028,28-12-2007,224.46875,train
2029,31-12-2007,221.050003,train
2030,02-01-2008,218.675003,train
2031,03-01-2008,214.125,train
2032,04-01-2008,211.850006,train
2033,07-01-2008,204.762497,train
2034,08-01-2008,207.768753,train
2035,09-01-2008,206.943756,train
2036,10-01-2008,200.274994,train
2037,11-01-2008,197.512497,train
2038,14-01-2008,191.274994,train
2039,15-01-2008,187.725006,train
2040,16-01-2008,186.768753,train
2041,17-01-2008,186.362503,train
2042,18-01-2008,183.043747,train
2043,21-01-2008,173.774994,train
2044,22-01-2008,172.193756,train
2045,23-01-2008,177.868744,train
2046,24-01-2008,177.574997,train
2047,25-01-2008,190.125,train
2048,28-01-2008,180.8125,train
2049,29-01-2008,186.606247,train
2050,30-01-2008,186.59375,train
2051,31-01-2008,187.987503,train
2052,01-02-2008,198.887497,train
2053,04-02-2008,205.331253,train
2054,05-02-2008,201.40625,train
2055,06-02-2008,188.824997,train
2056,07-02-2008,185.112503,train
2057,08-02-2008,193.918747,train
2058,11-02-2008,194.84375,train
2059,12-02-2008,193.175003,train
2060,13-02-2008,193.643753,train
2061,14-02-2008,193.412506,train
2062,15-02-2008,195.59375,train
2063,18-02-2008,194.137497,train
2064,19-02-2008,194.600006,train
2065,20-02-2008,196.03125,train
2066,21-02-2008,203.787506,train
2067,22-02-2008,197.512497,train
2068,25-02-2008,201.681244,train
2069,26-02-2008,207.762497,train
2070,27-02-2008,202.175003,train
2071,28-02-2008,199.925003,train
2072,29-02-2008,193.356247,train
2073,03-03-2008,184,train
2074,04-03-2008,177.487503,train
2075,05-03-2008,184.356247,train
2076,07-03-2008,179.100006,train
2077,10-03-2008,177.912506,train
2078,11-03-2008,178.581253,train
2079,12-03-2008,173.006256,train
2080,13-03-2008,166.6875,train
2081,14-03-2008,171.168747,train
2082,17-03-2008,167,train
2083,18-03-2008,164.137497,train
2084,19-03-2008,167.737503,train
2085,24-03-2008,170.168747,train
2086,25-03-2008,186.568756,train
2087,26-03-2008,186.949997,train
2088,27-03-2008,180.100006,train
2089,28-03-2008,190.793747,train
2090,31-03-2008,178.768753,train
2091,01-04-2008,177.668747,train
2092,02-04-2008,185.243744,train
2093,03-04-2008,190.206253,train
2094,04-04-2008,185.362503,train
2095,07-04-2008,186.524994,train
2096,08-04-2008,182.662506,train
2097,09-04-2008,184.987503,train
2098,10-04-2008,181.675003,train
2099,11-04-2008,177.806244,train
2100,15-04-2008,188.850006,train
2101,16-04-2008,199.993744,train
2102,17-04-2008,208.306244,train
2103,21-04-2008,205.631256,train
2104,22-04-2008,199.862503,train
2105,23-04-2008,205.737503,train
2106,24-04-2008,211.631256,train
2107,25-04-2008,210.806244,train
2108,28-04-2008,208.118744,train
2109,29-04-2008,218.84375,train
2110,30-04-2008,219.21875,train
2111,02-05-2008,223.6875,train
2112,05-05-2008,223.418747,train
2113,06-05-2008,227.537506,train
2114,07-05-2008,230.399994,train
2115,08-05-2008,222.475006,train
2116,09-05-2008,218.8125,train
2117,12-05-2008,221.5625,train
2118,13-05-2008,218.399994,train
2119,14-05-2008,228.287506,train
2120,15-05-2008,236.412506,train
2121,16-05-2008,233.893753,train
2122,20-05-2008,235.899994,train
2123,21-05-2008,233.90625,train
2124,22-05-2008,232.587494,train
2125,23-05-2008,228.300003,train
2126,26-05-2008,235.800003,train
2127,27-05-2008,234.818756,train
2128,28-05-2008,239.081253,train
2129,29-05-2008,236.09375,train
2130,30-05-2008,244.693756,train
2131,02-06-2008,243.862503,train
2132,03-06-2008,240.318756,train
2133,04-06-2008,233.762497,train
2134,05-06-2008,247.462494,train
2135,06-06-2008,249.106247,train
2136,09-06-2008,238.006256,train
2137,10-06-2008,231.137497,train
2138,11-06-2008,236.8125,train
2139,12-06-2008,234.693756,train
2140,13-06-2008,232.956253,train
2141,16-06-2008,238.40625,train
2142,17-06-2008,239.162506,train
2143,18-06-2008,233.212494,train
2144,19-06-2008,232.5,train
2145,20-06-2008,228.449997,train
2146,23-06-2008,230.9375,train
2147,24-06-2008,224.125,train
2148,25-06-2008,218.574997,train
2149,26-06-2008,222.731247,train
2150,27-06-2008,213.5156175,train
2151,30-06-2008,216.84375,train
2152,01-07-2008,213.793747,train
2153,02-07-2008,227.574997,train
2154,03-07-2008,218.475006,train
2155,04-07-2008,219.425003,train
2156,07-07-2008,225.149994,train
2157,08-07-2008,217,train
2158,09-07-2008,227.637497,train
2159,10-07-2008,225.774994,train
2160,11-07-2008,209.556244,train
2161,14-07-2008,194.512497,train
2162,15-07-2008,193.012497,train
2163,16-07-2008,193.456253,train
2164,17-07-2008,197.856247,train
2165,18-07-2008,193.512497,train
2166,21-07-2008,195.225006,train
2167,22-07-2008,197.368744,train
2168,23-07-2008,200.462494,train
2169,24-07-2008,195.699997,train
2170,25-07-2008,193.787506,train
2171,28-07-2008,192.362503,train
2172,29-07-2008,192.487503,train
2173,30-07-2008,200.324997,train
2174,31-07-2008,197.912506,train
2175,01-08-2008,205.012497,train
2176,04-08-2008,206.975006,train
2177,05-08-2008,209.675003,train
2178,06-08-2008,212.362503,train
2179,07-08-2008,215.175003,train
2180,08-08-2008,209.981247,train
2181,11-08-2008,208.762497,train
2182,12-08-2008,202.6163924,train
2183,13-08-2008,203.149994,train
2184,14-08-2008,211.181244,train
2185,18-08-2008,212.800003,train
2186,19-08-2008,211.693756,train
2187,20-08-2008,212.337494,train
2188,21-08-2008,208.056244,train
2189,22-08-2008,211.881256,train
2190,25-08-2008,212.881256,train
2191,26-08-2008,212.199997,train
2192,27-08-2008,213.5,train
2193,28-08-2008,212.487503,train
2194,29-08-2008,218.5351694,train
2195,01-09-2008,215.412506,train
2196,02-09-2008,221.912506,train
2197,04-09-2008,223.693756,train
2198,05-09-2008,214.15625,train
2199,08-09-2008,218.556244,train
2200,09-09-2008,218.399994,train
2201,10-09-2008,219.893753,train
2202,11-09-2008,218.625,train
2203,12-09-2008,205.512497,train
2204,15-09-2008,196.800003,train
2205,16-09-2008,195.53125,train
2206,17-09-2008,197,train
2207,18-09-2008,190.4375,train
2208,19-09-2008,202.981247,train
2209,22-09-2008,203.481247,train
2210,23-09-2008,192.918747,train
2211,24-09-2008,190.462494,train
2212,25-09-2008,188.118744,train
2213,26-09-2008,180.962494,train
2214,29-09-2008,173.993744,train
2215,30-09-2008,174.693756,train
2216,01-10-2008,181.737503,train
2217,03-10-2008,173.868744,train
2218,06-10-2008,164.725006,train
2219,07-10-2008,163.012497,train
2220,08-10-2008,156.793747,train
2221,10-10-2008,153.337494,train
2222,13-10-2008,164.956253,train
2223,14-10-2008,174.631256,train
2224,15-10-2008,166.40625,train
2225,16-10-2008,158.337494,train
2226,17-10-2008,150.318756,train
2227,20-10-2008,162.225006,train
2228,21-10-2008,168.543747,train
2229,22-10-2008,162.543747,train
2230,23-10-2008,160.34375,train
2231,24-10-2008,156.09375,train
2232,27-10-2008,156.481247,train
2233,29-10-2008,162.84375,train
2234,31-10-2008,172.706253,train
2235,03-11-2008,172.0195313,train
2236,04-11-2008,166.59375,train
2237,05-11-2008,165.081253,train
2238,06-11-2008,155.993744,train
2239,07-11-2008,157.8125,train
2240,10-11-2008,167.287506,train
2241,11-11-2008,156.949997,train
2242,12-11-2008,157.40625,train
2243,14-11-2008,152.237503,train
2244,17-11-2008,154.100006,train
2245,18-11-2008,147.618744,train
2246,19-11-2008,146.5,train
2247,20-11-2008,140.90625,train
2248,21-11-2008,148.09375,train
2249,24-11-2008,149.524994,train
2250,25-11-2008,147.606247,train
2251,26-11-2008,148.40625,train
2252,28-11-2008,155.074997,train
2253,01-12-2008,154.162506,train
2254,02-12-2008,151.21875,train
2255,03-12-2008,144.731247,train
2256,04-12-2008,149.34375,train
2257,05-12-2008,141.962494,train
2258,08-12-2008,144.65625,train
2259,10-12-2008,146.743744,train
2260,11-12-2008,142,train
2261,12-12-2008,138.425003,train
2262,15-12-2008,137.637497,train
2263,16-12-2008,140.362503,train
2264,17-12-2008,142.475006,train
2265,18-12-2008,147.193756,train
2266,19-12-2008,148.287506,train
2267,22-12-2008,147.699997,train
2268,23-12-2008,147.09375,train
2269,24-12-2008,146.5,train
2270,26-12-2008,138.693756,train
2271,29-12-2008,138.793747,train
2272,30-12-2008,140.631256,train
2273,31-12-2008,139.731247,train
2274,02-01-2009,141.368744,train
2275,05-01-2009,146.806244,train
2276,06-01-2009,145.956253,train
2277,07-01-2009,148.387497,train
2278,09-01-2009,149.387497,train
2279,12-01-2009,144.574997,train
2280,13-01-2009,153.774994,train
2281,14-01-2009,163.106247,train
2282,15-01-2009,156.506256,train
2283,16-01-2009,158.53125,train
2284,19-01-2009,157.443756,train
2285,20-01-2009,156.175003,train
2286,21-01-2009,152.899994,train
2287,22-01-2009,153.693756,train
2288,23-01-2009,150.493744,train
2289,27-01-2009,156.475006,train
2290,28-01-2009,160.649994,train
2291,29-01-2009,163.706253,train
2292,30-01-2009,163.1875,train
2293,02-02-2009,159.850006,train
2294,03-02-2009,160.300003,train
2295,04-02-2009,160.368744,train
2296,05-02-2009,157.5,train
2297,06-02-2009,160.899994,train
2298,09-02-2009,163.731247,train
2299,10-02-2009,163.418747,train
2300,11-02-2009,162.818756,train
2301,12-02-2009,157.293747,train
2302,13-02-2009,156.837494,train
2303,16-02-2009,152.693756,train
2304,17-02-2009,147.206253,train
2305,18-02-2009,147.34375,train
2306,19-02-2009,151.024994,train
2307,20-02-2009,147.306244,train
2308,24-02-2009,148.012497,train
2309,25-02-2009,152.03125,train
2310,26-02-2009,154.543747,train
2311,27-02-2009,153.912506,train
2312,02-03-2009,152.34375,train
2313,03-03-2009,149.699997,train
2314,04-03-2009,149.737503,train
2315,05-03-2009,147.850006,train
2316,06-03-2009,152.399994,train
2317,09-03-2009,149.59375,train
2318,12-03-2009,153.393753,train
2319,13-03-2009,162.043747,train
2320,16-03-2009,161.03125,train
2321,17-03-2009,158.193756,train
2322,18-03-2009,159.681244,train
